1920.0000, 0.6851, 0.4645, 0.0557, 0.0387, 1.8910, 1.2764, 2.7053, 1.3245, 2.7708, -3.5131, 0.0826, -0.0089, -0.1054, 2.7549, -0.2956, -3.5131, -0.2157, 0.0226
1940.0000, 0.7081, 0.4546, 0.0557, 0.0387, 1.8910, 1.2764, 2.7053, 1.3245, 2.8296, -3.4418, 0.0844, -0.0089, -0.1033, 2.8142, -0.2947, -3.4418, -0.2140, 0.0220
1960.0000, 0.7081, 0.4546, 0.0577, 0.0379, 1.9571, 1.2479, 2.7002, 1.3257, 2.8274, -3.4619, 0.0844, -0.0088, -0.1039, 2.8122, -0.2923, -3.4619, -0.2140, 0.0223
1980.0000, 0.7081, 0.4546, 0.0586, 0.0375, 1.9511, 1.2504, 2.7727, 1.2946, 2.8230, -3.4621, 0.0842, -0.0088, -0.1039, 2.8078, -0.2927, -3.4621, -0.2141, 0.0223
2000.0000, 0.7305, 0.4437, 0.0586, 0.0375, 1.9511, 1.2504, 2.7727, 1.2946, 2.8919, -3.3338, 0.0863, -0.0089, -0.1000, 2.8769, -0.2943, -3.3338, -0.2122, 0.0210
2020.0000, 0.7305, 0.4437, 0.0595, 0.0370, 2.0157, 1.2186, 2.8309, 1.2656, 2.8881, -3.3709, 0.0862, -0.0087, -0.1011, 2.8735, -0.2900, -3.3709, -0.2123, 0.0216
2040.0000, 0.7524, 0.4316, 0.0604, 0.0366, 2.0131, 1.2199, 2.8263, 1.2688, 2.9442, -3.2444, 0.0879, -0.0088, -0.0973, 2.9297, -0.2917, -3.2444, -0.2107, 0.0203
2060.0000, 0.7524, 0.4316, 0.0604, 0.0366, 2.0131, 1.2199, 2.8263, 1.2688, 2.9363, -3.2937, 0.0877, -0.0086, -0.0988, 2.9221, -0.2875, -3.2937, -0.2109, 0.0210
2080.0000, 0.7524, 0.4316, 0.0613, 0.0361, 2.0760, 1.1851, 2.8270, 1.2667, 2.9377, -3.2763, 0.0877, -0.0087, -0.0984, 2.9234, -0.2892, -3.2792, -0.2108, 0.0208
2100.0000, 0.7737, 0.4184, 0.0632, 0.0350, 2.1370, 1.1471, 2.8925, 1.2309, 2.9993, -3.1372, 0.0877, -0.0087, -0.0983, 2.9236, -0.2884, -3.2763, -0.2108, 0.0208
2120.0000, 0.7737, 0.4184, 0.0632, 0.0350, 2.1370, 1.1471, 2.8925, 1.2309, 2.9954, -3.1789, 0.0896, -0.0087, -0.0941, 2.9855, -0.2881, -3.1372, -0.2091, 0.0195
2140.0000, 0.7943, 0.4042, 0.0640, 0.0345, 2.1315, 1.1504, 2.9509, 1.1954, 3.0513, -3.0300, 0.0895, -0.0085, -0.0954, 2.9820, -0.2834, -3.1789, -0.2092, 0.0201
2160.0000, 0.7943, 0.4042, 0.0648, 0.0339, 2.1907, 1.1094, 3.0104, 1.1532, 3.0513, -3.0300, 0.0911, -0.0086, -0.0909, 3.0381, -0.2838, -3.0300, -0.2076, 0.0186
2180.0000, 0.7943, 0.4042, 0.0648, 0.0339, 2.1907, 1.1094, 3.0104, 1.1532, 3.1026, -2.9172, 0.0927, -0.0084, -0.0875, 3.0903, -0.2764, -2.9172, -0.2061, 0.0179
2200.0000, 0.8141, 0.3890, 0.0666, 0.0326, 2.2478, 1.0654, 3.0036, 1.1575, 3.0997, -2.9521, 0.0927, -0.0082, -0.0880, 3.0878, -0.2709, -2.9521, -0.2062, 0.0182
2220.0000, 0.8141, 0.3890, 0.0674, 0.0320, 2.2425, 1.0692, 3.0666, 1.1080, 3.1528, -2.7712, 0.0924, -0.0082, -0.0889, 3.0815, -0.2746, -2.9631, -0.2064, 0.0184
2240.0000, 0.8331, 0.3729, 0.0674, 0.0320, 2.2425, 1.0692, 3.0666, 1.1080, 3.1504, -2.8014, 0.0933, -0.0083, -0.0860, 3.1404, -0.2799, -2.7712, -0.2056, 0.0175
2260.0000, 0.8331, 0.3729, 0.0681, 0.0314, 2.2974, 1.0225, 3.1159, 1.0663, 3.1504, -2.8014, 0.0942, -0.0080, -0.0840, 3.1394, -0.2630, -2.8014, -0.2048, 0.0172
